Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,Season Type,PER,Adjusted Salary
191,Cam Thomas,21,BRK,SG,57.0,4.0,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,5.7,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,Unknown,thomaca02,Regular,14.7,2264643.31
192,Jeenathan Williams,23,POR,SG,5.0,4.0,25.4,4.8,7.8,0.615,0.6,1.6,0.375,4.2,6.2,0.677,0.654,0.4,0.6,0.667,2.0,1.0,3.0,2.0,0.6,0.4,0.8,2.6,10.6,Unknown,willije02,Regular,15.5,55758.17
193,Moritz Wagner,25,ORL,C,57.0,18.0,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,0.564,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,Unknown,wagnemo01,Regular,17.4,1989856.09
194,Grayson Allen,27,MIL,SG,72.0,70.0,27.4,3.4,7.7,0.44,2.0,5.1,0.399,1.4,2.7,0.518,0.571,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4,Unknown,allengr01,Regular,12.3,9452960.29
195,Killian Hayes,21,DET,PG,76.0,56.0,28.3,4.0,10.7,0.377,1.1,3.8,0.28,3.0,7.0,0.429,0.426,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3,Unknown,hayeski01,Regular,10.2,6183093.95
196,Tyus Jones,26,MEM,PG,80.0,22.0,24.3,3.9,8.9,0.438,1.5,4.1,0.371,2.4,4.8,0.495,0.523,1.0,1.3,0.8,0.4,2.2,2.5,5.2,1.0,0.1,0.9,0.4,10.3,6MOY-6,jonesty01,Regular,16.0,15887328.22
197,Monte Morris,27,WAS,PG,62.0,61.0,27.3,4.0,8.3,0.48,1.3,3.3,0.382,2.7,5.0,0.543,0.555,1.0,1.2,0.831,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,Unknown,morrimo01,Regular,15.0,9664791.34
198,Cameron Payne,28,PHO,PG,48.0,15.0,20.2,3.9,9.4,0.415,1.4,3.9,0.368,2.5,5.6,0.448,0.49,1.0,1.3,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,Unknown,payneca01,Regular,13.2,6354931.29
199,Reggie Jackson,32,2TM,PG,68.0,40.0,24.4,3.9,9.4,0.411,1.4,4.2,0.333,2.5,5.2,0.474,0.486,1.0,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,Unknown,jacksre01,Regular,10.0,12134971.13
200,Reggie Jackson,32,LAC,PG,52.0,38.0,25.7,4.1,9.8,0.418,1.5,4.2,0.35,2.6,5.6,0.469,0.493,1.2,1.3,0.924,0.4,1.8,2.2,3.5,0.7,0.1,1.8,1.8,10.9,Unknown,jacksre01,Regular,10.3,12134971.13
201,Reggie Jackson,32,DEN,PG,16.0,2.0,19.9,3.1,8.0,0.383,1.2,4.3,0.279,1.9,3.8,0.5,0.457,0.6,0.8,0.833,0.2,1.6,1.8,3.1,0.6,0.1,1.2,1.4,7.9,Unknown,jacksre01,Regular,9.0,12134971.13
202,Malaki Branham,19,SAS,SG,66.0,32.0,23.5,4.1,9.3,0.44,1.2,3.9,0.302,2.9,5.4,0.539,0.503,0.9,1.1,0.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,1.7,10.2,Unknown,branhma01,Regular,9.5,3098664.5
203,Doug McDermott,31,SAS,SF,64.0,0.0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,3.5,0.516,0.575,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,Unknown,mcderdo01,Regular,11.2,14563384.21
204,Patrick Williams,21,CHI,PF,82.0,65.0,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,0.549,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,Unknown,willipa01,Regular,11.2,8235355.46
205,Josh Richardson,29,2TM,SG,65.0,10.0,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,Unknown,richajo01,Regular,12.3,12917556.56
206,Josh Richardson,29,SAS,SG,42.0,6.0,23.7,4.2,9.7,0.436,1.8,4.9,0.357,2.5,4.7,0.518,0.527,1.3,1.4,0.883,0.7,2.1,2.8,3.3,1.0,0.3,1.5,1.7,11.5,Unknown,richajo01,Regular,13.6,12917556.56
207,Josh Richardson,29,NOP,SG,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,Unknown,richajo01,Regular,9.9,12917556.56
208,De'Anthony Melton,24,PHI,SG,77.0,58.0,27.9,3.6,8.5,0.425,2.0,5.2,0.39,1.6,3.2,0.484,0.546,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1,Unknown,meltode01,Regular,12.7,8738030.52
209,Aaron Nesmith,23,IND,SF,73.0,60.0,24.9,3.5,8.1,0.427,1.6,4.3,0.366,1.9,3.8,0.496,0.525,1.6,1.9,0.838,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,10.1,Unknown,nesmiaa01,Regular,10.5,4029407.73
210,James Wiseman,21,2TM,C,45.0,22.0,19.3,4.2,7.5,0.558,0.1,0.4,0.2,4.1,7.1,0.58,0.563,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,2.4,10.0,Unknown,wisemja01,Regular,15.6,10171448.82
211,James Wiseman,21,GSW,C,21.0,0.0,12.5,2.8,4.5,0.628,0.0,0.1,0.5,2.8,4.4,0.63,0.633,1.2,1.8,0.684,0.9,2.6,3.5,0.7,0.1,0.3,0.7,1.9,6.9,Unknown,wisemja01,Regular,17.1,10171448.82
212,James Wiseman,21,DET,C,24.0,22.0,25.2,5.4,10.2,0.531,0.1,0.8,0.167,5.3,9.5,0.559,0.537,1.8,2.5,0.712,2.3,5.8,8.1,0.7,0.2,0.8,1.5,2.9,12.7,Unknown,wisemja01,Regular,15.0,10171448.82
213,Brandon Clarke,26,MEM,PF,56.0,8.0,19.5,4.1,6.2,0.656,0.0,0.1,0.167,4.1,6.1,0.665,0.658,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,Unknown,clarkbr01,Regular,20.0,4600884.46
214,Jonathan Kuminga,20,GSW,PF,67.0,16.0,20.8,3.9,7.4,0.525,0.8,2.2,0.37,3.1,5.2,0.59,0.579,1.3,2.1,0.652,1.0,2.4,3.4,1.9,0.6,0.5,1.4,2.3,9.9,Unknown,kuminjo01,Regular,13.3,6079381.47
215,Onyeka Okongwu,22,ATL,C,80.0,18.0,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,Unknown,okongon01,Regular,19.4,6773467.06
216,Luka Šamanić,23,UTA,PF,7.0,4.0,23.0,3.7,8.1,0.456,1.1,4.4,0.258,2.6,3.7,0.692,0.526,1.3,1.9,0.692,0.0,4.3,4.3,2.1,0.9,0.3,1.4,2.4,9.9,Unknown,samanlu01,Regular,11.0,570161.26
217,Shaedon Sharpe,19,POR,SG,80.0,15.0,22.2,3.8,8.1,0.472,1.3,3.5,0.36,2.6,4.6,0.559,0.551,0.9,1.3,0.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,Unknown,sharpsh01,Regular,11.5,6368657.94
218,Jalen Suggs,21,ORL,SG,53.0,19.0,23.5,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,0.493,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,Unknown,suggsja01,Regular,12.5,7331811.33
219,Thomas Bryant,25,2TM,C,59.0,26.0,18.3,3.9,6.3,0.623,0.4,1.0,0.441,3.5,5.3,0.658,0.659,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,Unknown,bryanth01,Regular,19.7,2084602.82
220,Thomas Bryant,25,LAL,C,41.0,25.0,21.4,4.8,7.3,0.654,0.5,1.2,0.44,4.3,6.1,0.697,0.691,2.0,2.6,0.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,1.9,12.1,Unknown,bryanth01,Regular,21.5,2084602.82
221,Thomas Bryant,25,DEN,C,18.0,1.0,11.4,1.8,3.8,0.485,0.2,0.5,0.444,1.6,3.3,0.492,0.515,0.7,1.0,0.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,1.4,4.6,Unknown,bryanth01,Regular,11.8,2084602.82
222,Josh Hart,27,2TM,SF,76.0,52.0,32.3,3.6,6.8,0.529,0.8,2.2,0.372,2.8,4.7,0.601,0.588,1.7,2.3,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,2.6,9.8,Unknown,hartjo01,Regular,14.1,13726651.59
223,Josh Hart,27,POR,SF,51.0,51.0,33.4,3.6,7.1,0.504,0.7,2.2,0.304,2.9,4.9,0.594,0.551,1.7,2.3,0.731,1.9,6.3,8.2,3.9,1.1,0.2,1.5,2.6,9.5,Unknown,hartjo01,Regular,12.7,13726651.59
224,Josh Hart,27,NYK,SF,25.0,1.0,30.0,3.7,6.3,0.586,1.1,2.1,0.519,2.6,4.2,0.619,0.672,1.8,2.3,0.789,1.9,5.2,7.0,3.6,1.4,0.5,1.5,2.5,10.2,Unknown,hartjo01,Regular,17.1,13726651.59
225,Al Horford,36,BOS,C,63.0,63.0,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.627,0.2,0.3,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,Unknown,horfoal01,Regular,13.8,28067613.2
226,Herbert Jones,24,NOP,PF,66.0,66.0,29.6,3.6,7.6,0.469,0.8,2.5,0.335,2.7,5.1,0.536,0.525,1.9,2.4,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8,Unknown,joneshe01,Regular,12.1,4699471.69
227,Julian Champagnie,21,2TM,SF,17.0,3.0,18.8,3.5,7.6,0.454,1.9,4.8,0.402,1.5,2.8,0.542,0.581,0.8,1.0,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,Unknown,champju02,Regular,13.4,538994.56
228,Julian Champagnie,21,PHI,SF,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Unknown,champju02,Regular,-3.8,538994.56
229,Julian Champagnie,21,SAS,SF,15.0,3.0,20.9,3.9,8.5,0.461,2.2,5.4,0.407,1.7,3.1,0.553,0.59,0.9,1.1,0.824,0.7,3.3,4.0,0.7,0.3,0.3,0.7,1.7,11.0,Unknown,champju02,Regular,13.8,538994.56
230,Cam Reddish,23,2TM,SF,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,Unknown,reddica01,Regular,10.6,6306691.01
231,Cam Reddish,23,NYK,SF,20.0,8.0,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4.0,0.55,0.511,1.5,1.7,0.879,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,8.4,Unknown,reddica01,Regular,10.6,6306691.01
232,Cam Reddish,23,POR,SF,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0,Unknown,reddica01,Regular,10.6,6306691.01
233,Keita Bates-Diop,27,SAS,PF,67.0,42.0,21.7,3.5,6.9,0.508,0.8,2.1,0.394,2.7,4.8,0.557,0.568,1.8,2.2,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7,Unknown,bateske01,Regular,14.9,1989856.09
234,Coby White,22,CHI,SG,74.0,2.0,23.4,3.6,8.0,0.443,1.7,4.6,0.372,1.8,3.4,0.54,0.551,0.8,0.9,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1.0,1.6,9.7,Unknown,whiteco01,Regular,12.5,7852529.1
235,Caleb Martin,27,MIA,SF,71.0,49.0,29.3,3.6,7.7,0.464,1.2,3.3,0.356,2.4,4.4,0.545,0.54,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,Unknown,martica02,Regular,11.4,6862266.64
236,Isaiah Joe,23,OKC,SG,73.0,10.0,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.9,1.6,0.553,0.599,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,Unknown,joeis01,Regular,14.5,1944704.3
237,Andrew Nembhard,23,IND,SG,75.0,63.0,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,Unknown,nembhan01,Regular,10.0,2376861.87
238,Jalen McDaniels,25,2TM,SF,80.0,24.0,23.9,3.5,7.7,0.455,1.0,2.9,0.332,2.6,4.8,0.53,0.518,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,Unknown,mcdanja01,Regular,11.8,2044890.85
239,Jalen McDaniels,25,CHO,SF,56.0,21.0,26.7,3.9,8.8,0.447,1.2,3.6,0.322,2.8,5.2,0.534,0.513,1.6,1.9,0.846,0.8,4.0,4.8,2.0,1.2,0.5,1.4,2.8,10.6,Unknown,mcdanja01,Regular,11.6,2044890.85
240,Jalen McDaniels,25,PHI,SF,24.0,3.0,17.5,2.5,5.1,0.488,0.5,1.3,0.4,2.0,3.9,0.516,0.537,1.2,1.4,0.824,0.8,2.4,3.2,0.8,0.7,0.2,0.5,2.1,6.7,Unknown,mcdanja01,Regular,12.5,2044890.85
241,Kyle Anderson,29,MIN,PF,69.0,46.0,28.4,3.7,7.2,0.509,0.6,1.5,0.41,3.0,5.7,0.536,0.553,1.4,2.0,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4,Unknown,anderky01,Regular,14.8,9299899.65
242,Chris Boucher,30,TOR,PF,76.0,0.0,20.0,3.4,7.0,0.493,0.8,2.5,0.328,2.6,4.5,0.585,0.552,1.7,2.2,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4,Unknown,bouchch01,Regular,18.0,13440679.68
243,Donte DiVincenzo,26,GSW,SG,72.0,36.0,26.3,3.3,7.5,0.435,2.1,5.3,0.397,1.2,2.3,0.525,0.574,0.8,1.0,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,Unknown,divindo01,Regular,12.8,4766198.47
244,Jalen Smith,22,IND,C,68.0,31.0,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,Unknown,smithja04,Regular,15.9,4946424.32
245,Gabe Vincent,26,MIA,PG,68.0,34.0,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.6,3.2,0.512,0.505,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4,Unknown,vincega01,Regular,9.0,1923083.76
246,Luke Kennard,26,2TM,SG,59.0,14.0,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.9,1.9,0.487,0.666,0.6,0.7,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3,Unknown,kennalu01,Regular,13.0,14558570.34
247,Luke Kennard,26,LAC,SG,35.0,11.0,20.7,2.8,6.0,0.464,1.7,3.8,0.447,1.1,2.3,0.494,0.604,0.5,0.6,0.95,0.2,2.2,2.4,1.1,0.5,0.1,0.9,1.3,7.8,Unknown,kennalu01,Regular,10.5,14558570.34
248,Luke Kennard,26,MEM,SG,24.0,3.0,24.6,3.8,7.1,0.526,3.1,5.7,0.54,0.7,1.4,0.471,0.743,0.8,0.8,0.947,0.4,2.8,3.1,2.3,0.5,0.0,0.7,1.5,11.3,Unknown,kennalu01,Regular,16.0,14558570.34
249,Hamidou Diallo,24,DET,SF,56.0,0.0,17.8,3.8,6.7,0.573,0.1,0.4,0.238,3.8,6.3,0.593,0.58,1.6,2.6,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3,Unknown,diallha01,Regular,15.7,5507607.12
250,Tari Eason,21,HOU,PF,82.0,5.0,21.5,3.6,8.0,0.448,0.7,2.1,0.343,2.9,6.0,0.486,0.493,1.3,1.8,0.752,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3,Unknown,easonta01,Regular,15.2,3557871.83
251,Precious Achiuwa,23,TOR,C,55.0,12.0,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,Unknown,achiupr01,Regular,15.2,3008170.28
252,Deni Avdija,22,WAS,SF,76.0,40.0,26.6,3.3,7.6,0.437,0.9,3.1,0.297,2.4,4.6,0.53,0.497,1.6,2.2,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2,Unknown,avdijde01,Regular,11.2,5206976.5
253,Seth Curry,32,BRK,SG,61.0,7.0,19.9,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.568,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,Unknown,curryse01,Regular,12.3,8999274.33
254,Walker Kessler,21,UTA,C,74.0,40.0,23.0,4.0,5.6,0.72,0.0,0.0,0.333,4.0,5.6,0.723,0.721,1.1,2.1,0.516,3.1,5.3,8.4,0.9,0.4,2.3,0.8,2.3,9.2,ROY-3,kesslwa01,Regular,21.5,2855906.12
255,Bol Bol,23,ORL,PF,70.0,33.0,21.5,3.7,6.8,0.546,0.4,1.6,0.265,3.3,5.2,0.633,0.577,1.2,1.5,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1,Unknown,bolbo01,Regular,14.4,2330141.47
256,Jalen Duren,19,DET,C,67.0,31.0,24.9,3.9,5.9,0.648,0.0,0.0,0.0,3.9,5.9,0.652,0.648,1.4,2.3,0.611,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1,Unknown,durenja01,Regular,17.3,4368252.67
257,Josh Green,22,DAL,SG,60.0,21.0,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,0.626,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,Unknown,greenjo02,Regular,11.2,3281686.52
258,Naji Marshall,25,NOP,SF,77.0,21.0,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,Unknown,marshna01,Regular,11.4,1888072.33
259,Taurean Prince,28,MIN,PF,54.0,4.0,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,Unknown,princta02,Regular,10.0,7520002.03
260,Jae'Sean Tate,27,HOU,SF,31.0,7.0,21.8,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,Unknown,tateja01,Regular,12.2,7483161.43
261,Santi Aldama,22,MEM,PF,77.0,20.0,21.8,3.2,6.8,0.47,1.2,3.5,0.353,2.0,3.4,0.591,0.56,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,Unknown,aldamsa01,Regular,13.9,4699471.69
262,Jose Alvarado,24,NOP,PG,61.0,10.0,21.5,3.3,8.0,0.411,1.4,4.0,0.336,1.9,4.0,0.488,0.496,1.1,1.3,0.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0,Unknown,alvarjo01,Regular,11.8,1656008.24
263,Daniel Gafford,24,WAS,C,78.0,47.0,20.6,3.7,5.1,0.732,0.0,0.0,0.346,3.7,5.1,0.732,0.732,1.6,2.4,0.679,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0,Unknown,gaffoda01,Regular,19.7,2044890.85
264,Mark Williams,21,CHO,C,43.0,17.0,19.3,3.7,5.8,0.637,0.0,0.0,0.346,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,Unknown,willima07,Regular,19.8,3942218.08
265,AJ Griffin,19,ATL,SF,72.0,12.0,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,Unknown,griffaj01,Regular,12.6,3745342.3
266,Jaden Hardy,20,DAL,SG,48.0,5.0,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.7,0.469,0.533,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,Unknown,hardyja02,Regular,14.6,1077988.05
267,Shaquille Harrison,29,POR,SG,5.0,0.0,24.0,3.0,7.2,0.417,0.6,2.0,0.3,2.4,5.2,0.462,0.458,2.2,3.0,0.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,Unknown,harrish01,Regular,17.9,142839.79
268,Terance Mann,26,LAC,SG,81.0,36.0,23.1,3.4,6.5,0.519,1.0,2.4,0.389,2.4,4.0,0.598,0.593,1.1,1.5,0.78,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,Unknown,mannte01,Regular,13.4,2044890.85
269,Royce O'Neale,29,BRK,SF,76.0,53.0,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.9,2.3,0.379,0.524,0.7,0.9,0.725,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,Unknown,onealro01,Regular,9.2,9744227.98
270,Dennis Smith Jr.,25,CHO,PG,54.0,15.0,25.7,3.4,8.4,0.412,0.4,2.1,0.216,3.0,6.3,0.475,0.438,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8,Unknown,smithde03,Regular,11.6,4699471.69
271,Jordan Nwora,24,2TM,SF,62.0,14.0,19.2,3.1,7.2,0.436,1.4,3.4,0.408,1.7,3.8,0.462,0.533,1.1,1.4,0.791,0.8,2.9,3.7,1.4,0.4,0.2,1.1,1.2,8.7,Unknown,nworajo01,Regular,12.2,2965634.6
272,Jordan Nwora,24,MIL,SF,38.0,3.0,15.7,2.0,5.2,0.386,1.1,2.7,0.392,0.9,2.5,0.379,0.487,1.0,1.1,0.86,0.8,2.3,3.1,1.0,0.3,0.2,0.9,0.9,6.0,Unknown,nworajo01,Regular,10.0,2965634.6
273,Jordan Nwora,24,IND,SF,24.0,11.0,24.6,4.9,10.3,0.476,1.9,4.5,0.422,3.0,5.8,0.518,0.569,1.3,1.8,0.721,0.9,3.8,4.7,2.1,0.5,0.3,1.3,1.7,13.0,Unknown,nworajo01,Regular,14.4,2965634.6
274,T.J. McConnell,30,IND,PG,75.0,6.0,20.3,3.8,6.9,0.543,0.3,0.8,0.441,3.4,6.2,0.556,0.568,0.8,0.9,0.853,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,8.7,Unknown,mccontj01,Regular,16.8,4699471.69
275,Cedi Osman,27,CLE,SF,77.0,2.0,20.1,3.1,6.9,0.451,1.5,4.1,0.372,1.6,2.8,0.564,0.56,1.0,1.4,0.694,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7,Unknown,osmande01,Regular,12.0,7865379.83
276,Landry Shamet,25,PHO,SG,40.0,9.0,20.2,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,Unknown,shamela01,Regular,10.9,10061974.54
277,Steven Adams,29,MEM,C,42.0,42.0,27.0,3.7,6.3,0.597,0.0,0.0,0.0,3.7,6.2,0.599,0.597,1.1,3.1,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,Unknown,adamsst01,Regular,17.5,18987294.42
278,Ayo Dosunmu,23,CHI,SG,80.0,51.0,26.2,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1.0,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,Unknown,dosunay01,Regular,10.2,1656008.24
279,Draymond Green,32,GSW,PF,73.0,73.0,31.5,3.4,6.5,0.527,0.5,1.8,0.305,2.9,4.7,0.612,0.57,1.1,1.5,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5,DPOY-4,greendr01,Regular,12.2,27333055.16
280,Shake Milton,26,PHI,SG,76.0,11.0,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,Unknown,miltosh01,Regular,12.7,2115893.44
281,Dorian Finney-Smith,29,2TM,PF,66.0,66.0,30.4,3.0,7.6,0.391,1.7,5.1,0.337,1.2,2.5,0.503,0.505,0.7,0.9,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3,Unknown,finnedo01,Regular,9.2,13705307.49
282,Dorian Finney-Smith,29,DAL,PF,40.0,40.0,32.2,3.2,7.8,0.416,1.9,5.4,0.355,1.3,2.3,0.559,0.54,0.8,1.0,0.75,1.7,3.0,4.7,1.5,1.0,0.5,0.9,2.0,9.1,Unknown,finnedo01,Regular,10.0,13705307.49
283,Dorian Finney-Smith,29,BRK,PF,26.0,26.0,27.7,2.6,7.3,0.351,1.4,4.7,0.306,1.2,2.7,0.429,0.448,0.6,0.7,0.789,1.8,3.1,4.9,1.6,0.7,0.6,1.0,2.5,7.2,Unknown,finnedo01,Regular,7.7,13705307.49
284,Terrence Ross,31,2TM,SG,63.0,9.0,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,Unknown,rosste01,Regular,10.2,12180284.97
285,Terrence Ross,31,ORL,SG,42.0,9.0,22.5,3.1,7.1,0.431,1.5,3.8,0.381,1.6,3.3,0.489,0.533,0.4,0.5,0.75,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,8.0,Unknown,rosste01,Regular,8.6,12180284.97
286,Terrence Ross,31,PHO,SG,21.0,0.0,18.4,3.4,7.9,0.428,1.6,4.7,0.347,1.8,3.2,0.544,0.53,0.6,0.7,0.857,0.6,2.7,3.3,2.0,0.5,0.1,0.3,2.1,9.0,Unknown,rosste01,Regular,14.2,12180284.97
